iteration,node_id,kind,phase,microbatch,rank,pp_stage,pp_lane,src_rank,dst_rank,src_stage,dst_stage,sequence,region,duration_ns,network_service_ns,software_completion_ns,observed_start_ns,observed_end_ns,predicted_start_ns,predicted_end_ns,critical_predecessor,local_wait_ns
55,lane3:F0:s9->s10,pp_message,forward,0,-1,9,3,147,163,9,10,-1,p2p,4712346,4712346,0,,,3085981552,3090693898,rank147:F0,0
55,rank147:F1,compute,forward,1,147,9,3,147,147,9,9,1,warmup,318394681,0,0,1.7854777479134559e+18,1.7854777482318505e+18,3090693898,3409088579,lane3:F0:s9->s10,4712346
55,rank163:F0,compute,forward,0,163,10,3,163,163,10,10,0,warmup,320686532,0,0,1.785477747908795e+18,1.7854777482294815e+18,3090693898,3411380430,lane3:F0:s9->s10,3090693898
55,lane3:F2:s7->s8,pp_message,forward,2,-1,7,3,115,131,7,8,-1,p2p,4712346,4712346,0,,,3252620343,3257332689,rank115:F2,0
55,rank131:F2,compute,forward,2,131,8,3,131,131,8,8,2,warmup,311335578,0,0,1.7854777480840527e+18,1.7854777483953882e+18,3257332689,3568668267,lane3:F2:s7->s8,180954093
55,lane3:F3:s6->s7,pp_message,forward,3,-1,6,3,99,115,6,7,-1,p2p,4712346,4712346,0,,,3257563818,3262276164,rank99:F3,0
55,rank115:F3,compute,forward,3,115,7,3,115,115,7,7,3,warmup,340372026,0,0,1.7854777480941565e+18,1.7854777484345288e+18,3262276164,3602648190,lane3:F3:s6->s7,9655821
55,lane3:F1:s9->s10,pp_message,forward,1,-1,9,3,147,163,9,10,-1,p2p,4712346,4712346,0,,,3409088579,3413800925,rank147:F1,0
55,lane3:F0:s10->s11,pp_message,forward,0,-1,10,3,163,179,10,11,-1,p2p,4712346,4712346,0,,,3411380430,3416092776,rank163:F0,0
55,rank163:F1,compute,forward,1,163,10,3,163,163,10,10,1,warmup,324737110,0,0,1.7854777482395356e+18,1.7854777485642726e+18,3416092776,3740829886,lane3:F0:s10->s11,4712346
55,rank179:F0,compute,forward,0,179,11,3,179,179,11,11,0,warmup,311210301,0,0,1.7854777482353175e+18,1.7854777485465277e+18,3416092776,3727303077,lane3:F0:s10->s11,3416092776
55,lane3:F2:s8->s9,pp_message,forward,2,-1,8,3,131,147,8,9,-1,p2p,4712346,4712346,0,,,3568668267,3573380613,rank131:F2,0
55,rank147:F2,compute,forward,2,147,9,3,147,147,9,9,2,warmup,318137203,0,0,1.7854777484005793e+18,1.7854777487187167e+18,3573380613,3891517816,lane3:F2:s8->s9,164292034
55,lane3:F3:s7->s8,pp_message,forward,3,-1,7,3,115,131,7,8,-1,p2p,4712346,4712346,0,,,3602648190,3607360536,rank115:F3,0
55,rank131:F3,compute,forward,3,131,8,3,131,131,8,8,3,warmup,310963831,0,0,1.7854777484396221e+18,1.7854777487505859e+18,3607360536,3918324367,lane3:F3:s7->s8,38692269
55,lane3:F0:s11->s12,pp_message,forward,0,-1,11,3,179,195,11,12,-1,p2p,4712346,4712346,0,,,3727303077,3732015423,rank179:F0,0
55,rank195:F0,compute,forward,0,195,12,3,195,195,12,12,0,warmup,312770894,0,0,1.7854777485522286e+18,1.7854777488649994e+18,3732015423,4044786317,lane3:F0:s11->s12,3732015423
55,lane3:F1:s10->s11,pp_message,forward,1,-1,10,3,163,179,10,11,-1,p2p,4712346,4712346,0,,,3740829886,3745542232,rank163:F1,0
55,rank179:F1,compute,forward,1,179,11,3,179,179,11,11,1,warmup,316093345,0,0,1.7854777485693765e+18,1.7854777488854697e+18,3745542232,4061635577,lane3:F1:s10->s11,18239155
55,lane3:F2:s9->s10,pp_message,forward,2,-1,9,3,147,163,9,10,-1,p2p,4712346,4712346,0,,,3891517816,3896230162,rank147:F2,0
55,rank163:F2,compute,forward,2,163,10,3,163,163,10,10,2,warmup,334043864,0,0,1.7854777487239828e+18,1.7854777490580265e+18,3896230162,4230274026,lane3:F2:s9->s10,155400276
55,lane3:F3:s8->s9,pp_message,forward,3,-1,8,3,131,147,8,9,-1,p2p,4712346,4712346,0,,,3918324367,3923036713,rank131:F3,0
55,rank147:F3,compute,forward,3,147,9,3,147,147,9,9,3,warmup,318854227,0,0,1.7854777487557809e+18,1.7854777490746353e+18,3923036713,4241890940,lane3:F3:s8->s9,31518897
55,lane3:F0:s12->s13,pp_message,forward,0,-1,12,3,195,211,12,13,-1,p2p,4712346,4712346,0,,,4044786317,4049498663,rank195:F0,0
55,rank211:F0,compute,forward,0,211,13,3,211,211,13,13,0,warmup,315188509,0,0,1.78547774887111e+18,1.7854777491862984e+18,4049498663,4364687172,lane3:F0:s12->s13,4049498663
55,lane3:F1:s11->s12,pp_message,forward,1,-1,11,3,179,195,11,12,-1,p2p,4712346,4712346,0,,,4061635577,4066347923,rank179:F1,0
55,rank195:F1,compute,forward,1,195,12,3,195,195,12,12,1,warmup,307517174,0,0,1.785477748890643e+18,1.7854777491981601e+18,4066347923,4373865097,lane3:F1:s11->s12,21561606
55,lane3:F2:s10->s11,pp_message,forward,2,-1,10,3,163,179,10,11,-1,p2p,4712346,4712346,0,,,4230274026,4234986372,rank163:F2,0
55,rank179:F2,compute,forward,2,179,11,3,179,179,11,11,2,warmup,309448163,0,0,1.7854777490631393e+18,1.7854777493725875e+18,4234986372,4544434535,lane3:F2:s10->s11,173350795
55,lane3:F3:s9->s10,pp_message,forward,3,-1,9,3,147,163,9,10,-1,p2p,4712346,4712346,0,,,4241890940,4246603286,rank147:F3,0
55,rank163:F3,compute,forward,3,163,10,3,163,163,10,10,3,warmup,310615627,0,0,1.7854777490798213e+18,1.785477749390437e+18,4246603286,4557218913,lane3:F3:s9->s10,16329260
55,lane3:F0:s13->s14,pp_message,forward,0,-1,13,3,211,227,13,14,-1,p2p,4712346,4712346,0,,,4364687172,4369399518,rank211:F0,0
55,rank227:F0,compute,forward,0,227,14,3,227,227,14,14,0,warmup,316165477,0,0,1.7854777491920911e+18,1.7854777495082565e+18,4369399518,4685564995,lane3:F0:s13->s14,4369399518
55,lane3:F1:s12->s13,pp_message,forward,1,-1,12,3,195,211,12,13,-1,p2p,4712346,4712346,0,,,4373865097,4378577443,rank195:F1,0
55,rank211:F1,compute,forward,1,211,13,3,211,211,13,13,1,warmup,309383146,0,0,1.7854777492034097e+18,1.7854777495127928e+18,4378577443,4687960589,lane3:F1:s12->s13,13890271
55,lane3:F2:s11->s12,pp_message,forward,2,-1,11,3,179,195,11,12,-1,p2p,4712346,4712346,0,,,4544434535,4549146881,rank179:F2,0
55,rank195:F2,compute,forward,2,195,12,3,195,195,12,12,2,warmup,312158566,0,0,1.78547774937785e+18,1.7854777496900086e+18,4549146881,4861305447,lane3:F2:s11->s12,175281784
55,lane3:F3:s10->s11,pp_message,forward,3,-1,10,3,163,179,10,11,-1,p2p,4712346,4712346,0,,,4557218913,4561931259,rank163:F3,0
55,rank179:F3,compute,forward,3,179,11,3,179,179,11,11,3,warmup,307122634,0,0,1.7854777493955282e+18,1.785477749702651e+18,4561931259,4869053893,lane3:F3:s10->s11,17496724
55,lane3:F0:s14->s15,pp_message,forward,0,-1,14,3,227,243,14,15,-1,p2p,4712346,4712346,0,,,4685564995,4690277341,rank227:F0,0
55,lane3:F1:s13->s14,pp_message,forward,1,-1,13,3,211,227,13,14,-1,p2p,4712346,4712346,0,,,4687960589,4692672935,rank211:F1,0
55,rank243:F0,compute,forward,0,243,15,3,243,243,15,15,0,steady,195453774,0,0,1.785477749514549e+18,1.785477749710003e+18,4690277341,4885731115,lane3:F0:s14->s15,4690277341
55,rank227:F1,compute,forward,1,227,14,3,227,227,14,14,1,steady,309313919,0,0,1.785477749518304e+18,1.7854777498276178e+18,4692672935,5001986854,lane3:F1:s13->s14,7107940
55,lane3:F2:s12->s13,pp_message,forward,2,-1,12,3,195,211,12,13,-1,p2p,4712346,4712346,0,,,4861305447,4866017793,rank195:F2,0
55,rank211:F2,compute,forward,2,211,13,3,211,211,13,13,2,steady,311144119,0,0,1.785477749695356e+18,1.7854777500064998e+18,4866017793,5177161912,lane3:F2:s12->s13,178057204
55,lane3:F3:s11->s12,pp_message,forward,3,-1,11,3,179,195,11,12,-1,p2p,4712346,4712346,0,,,4869053893,4873766239,rank179:F3,0
55,rank195:F3,compute,forward,3,195,12,3,195,195,12,12,3,steady,308382381,0,0,1.7854777497078495e+18,1.785477750016232e+18,4873766239,5182148620,lane3:F3:s11->s12,12460792
55,rank243:B0,compute,backward,0,243,15,3,243,243,15,15,1,steady,367224511,0,0,1.7854777497101737e+18,1.785477750077398e+18,4885731115,5252955626,rank243:F0,0
55,lane3:F1:s14->s15,pp_message,forward,1,-1,14,3,227,243,14,15,-1,p2p,4712346,4712346,0,,,5001986854,5006699200,rank227:F1,0
55,lane3:F2:s13->s14,pp_message,forward,2,-1,13,3,211,227,13,14,-1,p2p,4712346,4712346,0,,,5177161912,5181874258,rank211:F2,0
55,lane3:F3:s12->s13,pp_message,forward,3,-1,12,3,195,211,12,13,-1,p2p,4712346,4712346,0,,,5182148620,5186860966,rank195:F3,0
55,lane3:B0:s15->s14,pp_message,backward,0,-1,15,3,243,227,15,14,-1,p2p,4712346,4712346,0,,,5252955626,5257667972,rank243:B0,0
55,rank227:B0,compute,backward,0,227,14,3,227,227,14,14,2,steady,708835847,0,0,1.7854777501759939e+18,1.7854777508848297e+18,5257667972,5966503819,lane3:B0:s15->s14,255681118
55,rank243:F1,compute,forward,1,243,15,3,243,243,15,15,2,steady,193055823,0,0,1.7854777501759212e+18,1.7854777503689772e+18,5257667972,5450723795,lane3:B0:s15->s14,4712346
55,rank243:B1,compute,backward,1,243,15,3,243,243,15,15,3,steady,365999411,0,0,1.7854777503691628e+18,1.785477750735162e+18,5450723795,5816723206,rank243:F1,0
55,lane3:B1:s15->s14,pp_message,backward,1,-1,15,3,243,227,15,14,-1,p2p,4712346,4712346,0,,,5816723206,5821435552,rank243:B1,0
55,lane3:B0:s14->s13,pp_message,backward,0,-1,14,3,227,211,14,13,-1,p2p,4712346,4712346,0,,,5966503819,5971216165,rank227:B0,0
55,rank211:B0,compute,backward,0,211,13,3,211,211,13,13,3,steady,687967944,0,0,1.7854777509836728e+18,1.7854777516716408e+18,5971216165,6659184109,lane3:B0:s14->s13,794054253
55,rank227:F2,compute,forward,2,227,14,3,227,227,14,14,3,steady,309614968,0,0,1.7854777509834496e+18,1.7854777512930647e+18,5971216165,6280831133,lane3:B0:s14->s13,4712346
55,lane3:F2:s14->s15,pp_message,forward,2,-1,14,3,227,243,14,15,-1,p2p,4712346,4712346,0,,,6280831133,6285543479,rank227:F2,0
55,rank227:B1,compute,backward,1,227,14,3,227,227,14,14,4,steady,678466233,0,0,1.7854777512989832e+18,1.7854777519774495e+18,6285543479,6964009712,lane3:F2:s14->s15,4712346
55,rank243:F2,compute,forward,2,243,15,3,243,243,15,15,4,steady,189903476,0,0,1.785477751298999e+18,1.7854777514889024e+18,6285543479,6475446955,lane3:F2:s14->s15,468820273
55,rank243:B2,compute,backward,2,243,15,3,243,243,15,15,5,steady,365670128,0,0,1.785477751489087e+18,1.785477751854757e+18,6475446955,6841117083,rank243:F2,0
55,lane3:B0:s13->s12,pp_message,backward,0,-1,13,3,211,195,13,12,-1,p2p,4712346,4712346,0,,,6659184109,6663896455,rank211:B0,0
55,rank195:B0,compute,backward,0,195,12,3,195,195,12,12,4,steady,681555404,0,0,1.7854777517719585e+18,1.7854777524535137e+18,6663896455,7345451859,lane3:B0:s13->s12,1481747835
55,rank211:F3,compute,forward,3,211,13,3,211,211,13,13,4,steady,312675283,0,0,1.785477751771761e+18,1.7854777520844362e+18,6663896455,6976571738,lane3:B0:s13->s12,4712346
55,lane3:B2:s15->s14,pp_message,backward,2,-1,15,3,243,227,15,14,-1,p2p,4712346,4712346,0,,,6841117083,6845829429,rank243:B2,0
55,lane3:B1:s14->s13,pp_message,backward,1,-1,14,3,227,211,14,13,-1,p2p,4712346,4712346,0,,,6964009712,6968722058,rank227:B1,0
55,lane3:F3:s13->s14,pp_message,forward,3,-1,13,3,211,227,13,14,-1,p2p,4712346,4712346,0,,,6976571738,6981284084,rank211:F3,0
55,rank211:B1,compute,backward,1,211,13,3,211,211,13,13,5,steady,685259869,0,0,1.7854777520903578e+18,1.7854777527756175e+18,6981284084,7666543953,lane3:F3:s13->s14,4712346
55,rank227:F3,compute,forward,3,227,14,3,227,227,14,14,5,steady,308633090,0,0,1.7854777520902833e+18,1.7854777523989164e+18,6981284084,7289917174,lane3:F3:s13->s14,17274372
55,lane3:F3:s14->s15,pp_message,forward,3,-1,14,3,227,243,14,15,-1,p2p,4712346,4712346,0,,,7289917174,7294629520,rank227:F3,0
55,rank227:B2,compute,backward,2,227,14,3,227,227,14,14,6,steady,687551238,0,0,1.785477752404806e+18,1.785477753092357e+18,7294629520,7982180758,lane3:F3:s14->s15,4712346
55,rank243:F3,compute,forward,3,243,15,3,243,243,15,15,6,steady,189536793,0,0,1.7854777524048097e+18,1.7854777525943465e+18,7294629520,7484166313,lane3:F3:s14->s15,453512437
55,lane3:B0:s12->s11,pp_message,backward,0,-1,12,3,195,179,12,11,-1,p2p,4712346,4712346,0,,,7345451859,7350164205,rank195:B0,0
55,rank179:B0,compute,backward,0,179,11,3,179,179,11,11,4,cooldown,674485415,0,0,1.7854777525517128e+18,1.7854777532261983e+18,7350164205,8024649620,lane3:B0:s12->s11,2481110312
55,rank243:B3,compute,backward,3,243,15,3,243,243,15,15,7,steady,369566294,0,0,1.7854777525945341e+18,1.7854777529641006e+18,7484166313,7853732607,rank243:F3,0
55,lane3:B1:s13->s12,pp_message,backward,1,-1,13,3,211,195,13,12,-1,p2p,4712346,4712346,0,,,7666543953,7671256299,rank211:B1,0
55,rank195:B1,compute,backward,1,195,12,3,195,195,12,12,5,cooldown,679198496,0,0,1.7854777528743122e+18,1.7854777535535107e+18,7671256299,8350454795,lane3:B1:s13->s12,325804440
55,lane3:B3:s15->s14,pp_message,backward,3,-1,15,3,243,227,15,14,-1,p2p,4712346,4712346,0,,,7853732607,7858444953,rank243:B3,0
55,lane3:B2:s14->s13,pp_message,backward,2,-1,14,3,227,211,14,13,-1,p2p,4712346,4712346,0,,,7982180758,7986893104,rank227:B2,0
55,rank211:B2,compute,backward,2,211,13,3,211,211,13,13,6,cooldown,691272956,0,0,1.7854777531902262e+18,1.7854777538814991e+18,7986893104,8678166060,lane3:B2:s14->s13,320349151
55,rank227:B3,compute,backward,3,227,14,3,227,227,14,14,7,cooldown,687230522,0,0,1.785477753195191e+18,1.7854777538824218e+18,7986893104,8674123626,lane3:B2:s14->s13,4712346
55,lane3:B0:s11->s10,pp_message,backward,0,-1,11,3,179,163,11,10,-1,p2p,4712346,4712346,0,,,8024649620,8029361966,rank179:B0,0
55,rank163:B0,compute,backward,0,163,10,3,163,163,10,10,4,cooldown,684877275,0,0,1.7854777533250993e+18,1.7854777540099766e+18,8029361966,8714239241,lane3:B0:s11->s10,3472143053
55,lane3:B1:s12->s11,pp_message,backward,1,-1,12,3,195,179,12,11,-1,p2p,4712346,4712346,0,,,8350454795,8355167141,rank195:B1,0
55,rank179:B1,compute,backward,1,179,11,3,179,179,11,11,5,cooldown,685769415,0,0,1.7854777536509076e+18,1.785477754336677e+18,8355167141,9040936556,lane3:B1:s12->s11,330517521
55,lane3:B3:s14->s13,pp_message,backward,3,-1,14,3,227,211,14,13,-1,p2p,4712346,4712346,0,,,8674123626,8678835972,rank227:B3,0
55,lane3:B2:s13->s12,pp_message,backward,2,-1,13,3,211,195,13,12,-1,p2p,4712346,4712346,0,,,8678166060,8682878406,rank211:B2,0
55,rank195:B2,compute,backward,2,195,12,3,195,195,12,12,6,cooldown,681093302,0,0,1.785477753980155e+18,1.7854777546612483e+18,8682878406,9363971708,lane3:B2:s13->s12,332423611
55,rank211:B3,compute,backward,3,211,13,3,211,211,13,13,7,cooldown,680535062,0,0,1.7854777539853596e+18,1.7854777546658947e+18,8682878406,9363413468,lane3:B2:s13->s12,4712346
55,lane3:B0:s10->s9,pp_message,backward,0,-1,10,3,163,147,10,9,-1,p2p,4712346,4712346,0,,,8714239241,8718951587,rank163:B0,0
55,rank147:B0,compute,backward,0,147,9,3,147,147,9,9,4,cooldown,703088531,0,0,1.785477754108543e+18,1.7854777548116316e+18,8718951587,9422040118,lane3:B0:s10->s9,4477060647
55,lane3:B1:s11->s10,pp_message,backward,1,-1,11,3,179,163,11,10,-1,p2p,4712346,4712346,0,,,9040936556,9045648902,rank179:B1,0
55,rank163:B1,compute,backward,1,163,10,3,163,163,10,10,5,cooldown,677000878,0,0,1.7854777544361574e+18,1.7854777551131581e+18,9045648902,9722649780,lane3:B1:s11->s10,331409661
55,lane3:B3:s13->s12,pp_message,backward,3,-1,13,3,211,195,13,12,-1,p2p,4712346,4712346,0,,,9363413468,9368125814,rank211:B3,0
55,lane3:B2:s12->s11,pp_message,backward,2,-1,12,3,195,179,12,11,-1,p2p,4712346,4712346,0,,,9363971708,9368684054,rank195:B2,0
55,rank179:B2,compute,backward,2,179,11,3,179,179,11,11,6,cooldown,683013837,0,0,1.7854777547594028e+18,1.7854777554424166e+18,9368684054,10051697891,lane3:B2:s12->s11,327747498
55,rank195:B3,compute,backward,3,195,12,3,195,195,12,12,7,cooldown,678716141,0,0,1.7854777547648228e+18,1.785477755443539e+18,9368684054,10047400195,lane3:B2:s12->s11,4712346
55,lane3:B0:s9->s8,pp_message,backward,0,-1,9,3,147,131,9,8,-1,p2p,4712346,4712346,0,,,9422040118,9426752464,rank147:B0,0
55,rank131:B0,compute,backward,0,131,8,3,131,131,8,8,4,cooldown,689450843,0,0,1.7854777549103585e+18,1.7854777555998095e+18,9426752464,10116203307,lane3:B0:s9->s8,5508428097
55,lane3:B1:s10->s9,pp_message,backward,1,-1,10,3,163,147,10,9,-1,p2p,4712346,4712346,0,,,9722649780,9727362126,rank163:B1,0
55,rank147:B1,compute,backward,1,147,9,3,147,147,9,9,5,cooldown,698698634,0,0,1.785477755211005e+18,1.7854777559097037e+18,9727362126,10426060760,lane3:B1:s10->s9,305322008
55,lane3:B3:s12->s11,pp_message,backward,3,-1,12,3,195,179,12,11,-1,p2p,4712346,4712346,0,,,10047400195,10052112541,rank195:B3,0
55,lane3:B2:s11->s10,pp_message,backward,2,-1,11,3,179,163,11,10,-1,p2p,4712346,4712346,0,,,10051697891,10056410237,rank179:B2,0
55,rank163:B2,compute,backward,2,163,10,3,163,163,10,10,6,cooldown,678256385,0,0,1.7854777555408955e+18,1.785477756219152e+18,10056410237,10734666622,lane3:B2:s11->s10,333760457
55,rank179:B3,compute,backward,3,179,11,3,179,179,11,11,7,cooldown,674910647,0,0,1.785477755546452e+18,1.7854777562213624e+18,10056410237,10731320884,lane3:B2:s11->s10,4712346
55,lane3:B0:s8->s7,pp_message,backward,0,-1,8,3,131,115,8,7,-1,p2p,4712346,4712346,0,,,10116203307,10120915653,rank131:B0,0
55,rank115:B0,compute,backward,0,115,7,3,115,115,7,7,4,cooldown,680639014,0,0,1.785477755698081e+18,1.78547775637872e+18,10120915653,10801554667,lane3:B0:s8->s7,6518267463
55,lane3:B1:s9->s8,pp_message,backward,1,-1,9,3,147,131,9,8,-1,p2p,4712346,4712346,0,,,10426060760,10430773106,rank147:B1,0
55,rank131:B1,compute,backward,1,131,8,3,131,131,8,8,5,cooldown,694173897,0,0,1.7854777560083866e+18,1.7854777567025605e+18,10430773106,11124947003,lane3:B1:s9->s8,314569799
55,lane3:B3:s11->s10,pp_message,backward,3,-1,11,3,179,163,11,10,-1,p2p,4712346,4712346,0,,,10731320884,10736033230,rank179:B3,0
55,lane3:B2:s10->s9,pp_message,backward,2,-1,10,3,163,147,10,9,-1,p2p,4712346,4712346,0,,,10734666622,10739378968,rank163:B2,0
55,rank147:B2,compute,backward,2,147,9,3,147,147,9,9,6,cooldown,700740855,0,0,1.7854777563172004e+18,1.7854777570179412e+18,10739378968,11440119823,lane3:B2:s10->s9,313318208
55,rank163:B3,compute,backward,3,163,10,3,163,163,10,10,7,cooldown,679156349,0,0,1.7854777563227415e+18,1.785477757001898e+18,10739378968,11418535317,lane3:B2:s10->s9,4712346
55,lane3:B0:s7->s6,pp_message,backward,0,-1,7,3,115,99,7,6,-1,p2p,4712346,4712346,0,,,10801554667,10806267013,rank115:B0,0
55,rank99:B0,compute,backward,0,99,6,3,99,99,6,6,4,cooldown,702015045,0,0,1.7854777564781699e+18,1.7854777571801848e+18,10806267013,11508282058,lane3:B0:s7->s6,7548703195
55,lane3:B1:s8->s7,pp_message,backward,1,-1,8,3,131,115,8,7,-1,p2p,4712346,4712346,0,,,11124947003,11129659349,rank131:B1,0
55,rank115:B1,compute,backward,1,115,7,3,115,115,7,7,5,cooldown,684553834,0,0,1.7854777568000543e+18,1.7854777574846083e+18,11129659349,11814213183,lane3:B1:s8->s7,328104682
55,lane3:B3:s10->s9,pp_message,backward,3,-1,10,3,163,147,10,9,-1,p2p,4712346,4712346,0,,,11418535317,11423247663,rank163:B3,0
55,lane3:B2:s9->s8,pp_message,backward,2,-1,9,3,147,131,9,8,-1,p2p,4712346,4712346,0,,,11440119823,11444832169,rank147:B2,0
55,rank131:B2,compute,backward,2,131,8,3,131,131,8,8,6,cooldown,689685143,0,0,1.785477757117438e+18,1.7854777578071232e+18,11444832169,12134517312,lane3:B2:s9->s8,319885166
55,rank147:B3,compute,backward,3,147,9,3,147,147,9,9,7,cooldown,697079329,0,0,1.7854777571226317e+18,1.785477757819711e+18,11444832169,12141911498,lane3:B2:s9->s8,4712346
55,lane3:B0:s6->s5,pp_message,backward,0,-1,6,3,99,83,6,5,-1,p2p,4712346,4712346,0,,,11508282058,11512994404,rank99:B0,0
55,rank83:B0,compute,backward,0,83,5,3,83,83,5,5,4,cooldown,711376386,0,0,1.7854777572787016e+18,1.785477757990078e+18,11512994404,12224370790,lane3:B0:s6->s5,8579018144
55,lane3:B1:s7->s6,pp_message,backward,1,-1,7,3,115,99,7,6,-1,p2p,4712346,4712346,0,,,11814213183,11818925529,rank115:B1,0
55,rank99:B1,compute,backward,1,99,6,3,99,99,6,6,5,cooldown,720727763,0,0,1.785477757583078e+18,1.7854777583038057e+18,11818925529,12539653292,lane3:B1:s7->s6,310643471
55,lane3:B2:s8->s7,pp_message,backward,2,-1,8,3,131,115,8,7,-1,p2p,4712346,4712346,0,,,12134517312,12139229658,rank131:B2,0
55,rank115:B2,compute,backward,2,115,7,3,115,115,7,7,6,cooldown,683126173,0,0,1.7854777579052787e+18,1.785477758588405e+18,12139229658,12822355831,lane3:B2:s8->s7,325016475
55,lane3:B3:s9->s8,pp_message,backward,3,-1,9,3,147,131,9,8,-1,p2p,4712346,4712346,0,,,12141911498,12146623844,rank147:B3,0
55,rank131:B3,compute,backward,3,131,8,3,131,131,8,8,7,cooldown,681395337,0,0,1.7854777579179374e+18,1.7854777585993326e+18,12146623844,12828019181,lane3:B3:s9->s8,12106532
55,lane3:B0:s5->s4,pp_message,backward,0,-1,5,3,83,67,5,4,-1,p2p,4712346,4712346,0,,,12224370790,12229083136,rank83:B0,0
55,rank67:B0,compute,backward,0,67,4,3,67,67,4,4,4,cooldown,698688013,0,0,1.7854777580864212e+18,1.7854777587851092e+18,12229083136,12927771149,lane3:B0:s5->s4,9630912127
55,lane3:B1:s6->s5,pp_message,backward,1,-1,6,3,99,83,6,5,-1,p2p,4712346,4712346,0,,,12539653292,12544365638,rank99:B1,0
55,rank83:B1,compute,backward,1,83,5,3,83,83,5,5,5,cooldown,704722710,0,0,1.7854777584025306e+18,1.7854777591072532e+18,12544365638,13249088348,lane3:B1:s6->s5,319994848
55,lane3:B2:s7->s6,pp_message,backward,2,-1,7,3,115,99,7,6,-1,p2p,4712346,4712346,0,,,12822355831,12827068177,rank115:B2,0
55,rank99:B2,compute,backward,2,99,6,3,99,99,6,6,6,cooldown,695248881,0,0,1.7854777586868897e+18,1.7854777593821386e+18,12827068177,13522317058,lane3:B2:s7->s6,287414885
55,lane3:B3:s8->s7,pp_message,backward,3,-1,8,3,131,115,8,7,-1,p2p,4712346,4712346,0,,,12828019181,12832731527,rank131:B3,0
55,rank115:B3,compute,backward,3,115,7,3,115,115,7,7,7,cooldown,679317595,0,0,1.7854777586984428e+18,1.7854777593777605e+18,12832731527,13512049122,lane3:B3:s8->s7,10375696
55,lane3:B0:s4->s3,pp_message,backward,0,-1,4,3,67,51,4,3,-1,p2p,4712346,4712346,0,,,12927771149,12932483495,rank67:B0,0
55,rank51:B0,compute,backward,0,51,3,3,51,51,3,3,4,cooldown,708260929,0,0,1.7854777588846792e+18,1.7854777595929403e+18,12932483495,13640744424,lane3:B0:s4->s3,10652665139
55,lane3:B1:s5->s4,pp_message,backward,1,-1,5,3,83,67,5,4,-1,p2p,4712346,4712346,0,,,13249088348,13253800694,rank83:B1,0
55,rank67:B1,compute,backward,1,67,4,3,67,67,4,4,5,cooldown,699437675,0,0,1.7854777592056463e+18,1.785477759905084e+18,13253800694,13953238369,lane3:B1:s5->s4,326029545
55,lane3:B3:s7->s6,pp_message,backward,3,-1,7,3,115,99,7,6,-1,p2p,4712346,4712346,0,,,13512049122,13516761468,rank115:B3,0
55,lane3:B2:s6->s5,pp_message,backward,2,-1,6,3,99,83,6,5,-1,p2p,4712346,4712346,0,,,13522317058,13527029404,rank99:B2,0
55,rank83:B2,compute,backward,2,83,5,3,83,83,5,5,6,cooldown,710824308,0,0,1.7854777594815163e+18,1.7854777601923405e+18,13527029404,14237853712,lane3:B2:s6->s5,277941056
55,rank99:B3,compute,backward,3,99,6,3,99,99,6,6,7,cooldown,689508798,0,0,1.7854777594865964e+18,1.7854777601761052e+18,13527029404,14216538202,lane3:B2:s6->s5,4712346
