iteration,rank,pp_stage,pp_lane,phase,microbatch,observed_start_ns,observed_end_ns,duration_ns
55,11,0,11,backward,3,1785477764485186380,1785477764893535045,408348665
55,27,1,11,forward,0,1785477744974513763,1785477745298097096,323583333
55,27,1,11,forward,1,1785477745308338847,1785477745636192961,327854114
55,27,1,11,forward,2,1785477745663006486,1785477746005425276,342418790
55,27,1,11,forward,3,1785477746081002987,1785477746407158691,326155704
55,27,1,11,backward,0,1785477760637021159,1785477761361714886,724693727
55,27,1,11,backward,1,1785477761765692988,1785477762493284975,727591987
55,27,1,11,backward,2,1785477762821170551,1785477763545307091,724136540
55,27,1,11,backward,3,1785477763660709431,1785477764386961998,726252567
55,43,2,11,forward,0,1785477745303193725,1785477745647640952,344447227
55,43,2,11,forward,1,1785477745657824259,1785477745994634282,336810023
55,43,2,11,forward,2,1785477746075824486,1785477746395762451,319937965
55,43,2,11,forward,3,1785477746438703181,1785477746785543412,346840231
55,43,2,11,backward,0,1785477759832610773,1785477760539459492,706848719
55,43,2,11,backward,1,1785477760908002329,1785477761669201733,761199404
55,43,2,11,backward,2,1785477762012779755,1785477762721969107,709189352
55,43,2,11,backward,3,1785477762857104186,1785477763562700415,705596229
55,59,3,11,forward,0,1785477745652844424,1785477746060500092,407655668
55,59,3,11,forward,1,1785477746070637304,1785477746423437355,352800051
55,59,3,11,forward,2,1785477746433593756,1785477746771052269,337458513
55,59,3,11,forward,3,1785477746790666479,1785477747116433417,325766938
55,59,3,11,backward,0,1785477759009027164,1785477759734409472,725382308
55,59,3,11,backward,1,1785477760112512711,1785477760810216332,697703621
55,59,3,11,backward,2,1785477761222623575,1785477761915017051,692393476
55,59,3,11,backward,3,1785477762066169960,1785477762758622210,692452250
55,75,4,11,forward,0,1785477746065785600,1785477746384318199,318532599
55,75,4,11,forward,1,1785477746428500184,1785477746746657867,318157683
55,75,4,11,forward,2,1785477746776259170,1785477747093256869,316997699
55,75,4,11,forward,3,1785477747229584341,1785477747558747382,329163041
55,75,4,11,backward,0,1785477758207965947,1785477758909732612,701766665
55,75,4,11,backward,1,1785477759314937962,1785477760013985101,699047139
55,75,4,11,backward,2,1785477760423755367,1785477761124153153,700397786
55,75,4,11,backward,3,1785477761268219574,1785477761967633716,699414142
55,91,5,11,forward,0,1785477746389903246,1785477746704734689,314831443
55,91,5,11,forward,1,1785477746751869600,1785477747213324009,461454409
55,91,5,11,forward,2,1785477747224343133,1785477747548221879,323878746
55,91,5,11,forward,3,1785477747564076724,1785477747876267273,312190549
55,91,5,11,backward,0,1785477757419099012,1785477758109171687,690072675
55,91,5,11,backward,1,1785477758528696473,1785477759216080144,687383671
55,91,5,11,backward,2,1785477759637112366,1785477760325177530,688065164
55,91,5,11,backward,3,1785477760481829734,1785477761170129242,688299508
55,107,6,11,forward,0,1785477746710997668,1785477747026550520,315552852
55,107,6,11,forward,1,1785477747219290749,1785477747546306493,327015744
55,107,6,11,forward,2,1785477747558261973,1785477747886783889,328521916
55,107,6,11,forward,3,1785477747898431452,1785477748211660636,313229184
55,107,6,11,backward,0,1785477756622735460,1785477757320275615,697540155
55,107,6,11,backward,1,1785477757735168598,1785477758430072839,694904241
55,107,6,11,backward,2,1785477758841981613,1785477759538013690,696032077
55,107,6,11,backward,3,1785477759687666937,1785477760383269213,695602276
55,123,7,11,forward,0,1785477747032710611,1785477747354667537,321956926
55,123,7,11,forward,1,1785477747552270227,1785477747862716196,310445969
55,123,7,11,forward,2,1785477747892584065,1785477748201480201,308896136
55,123,7,11,forward,3,1785477748217460834,1785477748526118615,308657781
55,123,7,11,backward,0,1785477755839851115,1785477756524374848,684523733
55,123,7,11,backward,1,1785477756949590551,1785477757637070056,687479505
55,123,7,11,backward,2,1785477758057312557,1785477758744020939,686708382
55,123,7,11,backward,3,1785477758907482303,1785477759589097934,681615631
55,139,8,11,forward,0,1785477747360112209,1785477747675427115,315314906
55,139,8,11,forward,1,1785477747867925440,1785477748184929855,317004415
55,139,8,11,forward,2,1785477748206781676,1785477748518619138,311837462
55,139,8,11,forward,3,1785477748531307363,1785477748841217003,309909640
55,139,8,11,backward,0,1785477755020177789,1785477755740495982,720318193
55,139,8,11,backward,1,1785477756138724129,1785477756851707344,712983215
55,139,8,11,backward,2,1785477757266865833,1785477757959410661,692544828
55,139,8,11,backward,3,1785477758086739227,1785477758808931391,722192164
55,155,9,11,forward,0,1785477747681533670,1785477748003120237,321586567
55,155,9,11,forward,1,1785477748190078458,1785477748507354639,317276181
55,155,9,11,forward,2,1785477748523654979,1785477748839975683,316320704
55,155,9,11,forward,3,1785477748849948603,1785477749169058722,319110119
55,155,9,11,backward,0,1785477754212367329,1785477754921849709,709482380
55,155,9,11,backward,1,1785477755327181810,1785477756039845670,712663860
55,155,9,11,backward,2,1785477756464467333,1785477757167902824,703435491
55,155,9,11,backward,3,1785477757272250862,1785477757988164055,715913193
55,171,10,11,forward,0,1785477748008487916,1785477748321740950,313253034
55,171,10,11,forward,1,1785477748512396093,1785477748823240149,310844056
55,171,10,11,forward,2,1785477748844955307,1785477749155240611,310285304
55,171,10,11,forward,3,1785477749174043081,1785477749628912098,454869017
55,171,10,11,backward,0,1785477753425644348,1785477754114314973,688670625
55,171,10,11,backward,1,1785477754543544500,1785477755229646766,686102266
55,171,10,11,backward,2,1785477755682583966,1785477756366831216,684247250
55,171,10,11,backward,3,1785477756486676486,1785477757172044524,685368038
55,187,11,11,forward,0,1785477748327847866,1785477748640294866,312447000
55,187,11,11,forward,1,1785477748829243089,1785477749136872312,307629223
55,187,11,11,forward,2,1785477749160322926,1785477749466369801,306046875
55,187,11,11,forward,3,1785477749634151876,1785477749940877412,306725536
55,187,11,11,backward,0,1785477752649267718,1785477753326937016,677669298
55,187,11,11,backward,1,1785477753767744946,1785477754445445796,677700850
55,187,11,11,backward,2,1785477754906020999,1785477755584724439,678703440
55,187,11,11,backward,3,1785477755702669392,1785477756388454725,685785333
55,203,12,11,forward,0,1785477748646384498,1785477748958259591,311875093
55,203,12,11,forward,1,1785477749142049598,1785477749449859897,307810299
55,203,12,11,forward,2,1785477749471492929,1785477749779686889,308193960
55,203,12,11,forward,3,1785477749946041489,1785477750254417916,308376427
55,203,12,11,backward,0,1785477751865530498,1785477752552550700,687020202
55,203,12,11,backward,1,1785477752987567479,1785477753671092830,683525351
55,203,12,11,backward,2,1785477754130634161,1785477754808750759,678116598
55,203,12,11,backward,3,1785477754929015843,1785477755605877678,676861835
55,219,13,11,forward,0,1785477748964293879,1785477749279300412,315006533
55,219,13,11,forward,1,1785477749454716036,1785477749915612669,460896633
55,219,13,11,forward,2,1785477749925796384,1785477750236524121,310727737
55,219,13,11,backward,0,1785477751077415607,1785477751766460714,689045107
55,219,13,11,forward,3,1785477751865261467,1785477752180678746,315417279
55,219,13,11,backward,1,1785477752190293935,1785477752889085242,698791307
55,219,13,11,backward,2,1785477753349138606,1785477754032402368,683263762
55,219,13,11,backward,3,1785477754149013673,1785477754831244976,682231303
55,235,14,11,forward,0,1785477749285106629,1785477749607235944,322129315
55,235,14,11,forward,1,1785477749920804044,1785477750233508605,312704561
55,235,14,11,backward,0,1785477750297617480,1785477750980587962,682970482
55,235,14,11,forward,2,1785477751077137995,1785477751394109322,316971327
55,235,14,11,backward,1,1785477751400001308,1785477752093076252,693074944
55,235,14,11,forward,3,1785477752190287934,1785477752518854756,328566822
55,235,14,11,backward,2,1785477752525909310,1785477753253193457,727284147
55,235,14,11,backward,3,1785477753354562208,1785477754052013191,697450983
55,251,15,11,forward,0,1785477749613221742,1785477749811061884,197840142
55,251,15,11,backward,0,1785477749811219919,1785477750199275122,388055203
55,251,15,11,forward,1,1785477750297489596,1785477750489408769,191919173
55,251,15,11,backward,1,1785477750489600985,1785477750863866871,374265886
55,251,15,11,forward,2,1785477751399964480,1785477751594449275,194484795
55,251,15,11,backward,2,1785477751594615095,1785477751963525120,368910025
55,251,15,11,forward,3,1785477752525859334,1785477752717968788,192109454
55,251,15,11,backward,3,1785477752718142700,1785477753086685008,368542308
55,12,0,12,forward,0,1785477744809228982,1785477744969389202,160160220
55,12,0,12,forward,1,1785477744974603099,1785477745132880309,158277210
55,12,0,12,forward,2,1785477745310198677,1785477745466961710,156763033
55,12,0,12,forward,3,1785477745663205622,1785477745841224838,178019216
55,12,0,12,backward,0,1785477761461426673,1785477761870833273,409406600
55,12,0,12,backward,1,1785477762590030028,1785477763005846054,415816026
55,12,0,12,backward,2,1785477763643217442,1785477764051502427,408284985
55,12,0,12,backward,3,1785477764485051753,1785477764893122814,408071061
55,28,1,12,forward,0,1785477744974543415,1785477745299879284,325335869
55,28,1,12,forward,1,1785477745310056736,1785477745636217879,326161143
55,28,1,12,forward,2,1785477745663125669,1785477746005491833,342366164
55,28,1,12,forward,3,1785477746081194530,1785477746407165347,325970817
55,28,1,12,backward,0,1785477760638002721,1785477761363190323,725187602
55,28,1,12,backward,1,1785477761765311821,1785477762493538592,728226771
55,28,1,12,backward,2,1785477762820888406,1785477763545210822,724322416
55,28,1,12,backward,3,1785477763660885969,1785477764386928289,726042320
55,44,2,12,forward,0,1785477745304969922,1785477745647775148,342805226
55,44,2,12,forward,1,1785477745657886387,1785477745994702159,336815772
55,44,2,12,forward,2,1785477746075984736,1785477746395813487,319828751
55,44,2,12,forward,3,1785477746438693402,1785477746785588738,346895336
55,44,2,12,backward,0,1785477759833476240,1785477760538711104,705234864
55,44,2,12,backward,1,1785477760907774140,1785477761667558500,759784360
55,44,2,12,backward,2,1785477762013613841,1785477762723170596,709556755
55,44,2,12,backward,3,1785477762856914334,1785477763562769837,705855503
55,60,3,12,forward,0,1785477745652993681,1785477746060586841,407593160
55,60,3,12,forward,1,1785477746070717393,1785477746423474924,352757531
55,60,3,12,forward,2,1785477746433588168,1785477746771223835,337635667
55,60,3,12,forward,3,1785477746790697216,1785477747116519964,325822748
55,60,3,12,backward,0,1785477759009988425,1785477759733677326,723688901
