src,dst,edge_type
lane11:B2:s1->s0,rank11:B2,backward_receive
lane11:B2:s1->s0,rank27:B3,blocking_backward_send
lane11:B2:s10->s9,rank155:B2,backward_receive
lane11:B2:s10->s9,rank171:B3,blocking_backward_send
lane11:B2:s11->s10,rank171:B2,backward_receive
lane11:B2:s11->s10,rank187:B3,blocking_backward_send
lane11:B2:s12->s11,rank187:B2,backward_receive
lane11:B2:s12->s11,rank203:B3,blocking_backward_send
lane11:B2:s13->s12,rank203:B2,backward_receive
lane11:B2:s13->s12,rank219:B3,blocking_backward_send
lane11:B2:s14->s13,rank219:B2,backward_receive
lane11:B2:s14->s13,rank235:B3,blocking_backward_send
lane11:B2:s15->s14,rank235:B2,backward_receive
lane11:B2:s15->s14,rank251:F3,blocking_backward_send
lane11:B2:s2->s1,rank27:B2,backward_receive
lane11:B2:s2->s1,rank43:B3,blocking_backward_send
lane11:B2:s3->s2,rank43:B2,backward_receive
lane11:B2:s3->s2,rank59:B3,blocking_backward_send
lane11:B2:s4->s3,rank59:B2,backward_receive
lane11:B2:s4->s3,rank75:B3,blocking_backward_send
lane11:B2:s5->s4,rank75:B2,backward_receive
lane11:B2:s5->s4,rank91:B3,blocking_backward_send
lane11:B2:s6->s5,rank107:B3,blocking_backward_send
lane11:B2:s6->s5,rank91:B2,backward_receive
lane11:B2:s7->s6,rank107:B2,backward_receive
lane11:B2:s7->s6,rank123:B3,blocking_backward_send
lane11:B2:s8->s7,rank123:B2,backward_receive
lane11:B2:s8->s7,rank139:B3,blocking_backward_send
lane11:B2:s9->s8,rank139:B2,backward_receive
lane11:B2:s9->s8,rank155:B3,blocking_backward_send
lane11:B3:s1->s0,rank11:B3,backward_receive
lane11:B3:s10->s9,rank155:B3,backward_receive
lane11:B3:s11->s10,rank171:B3,backward_receive
lane11:B3:s12->s11,rank187:B3,backward_receive
lane11:B3:s13->s12,rank203:B3,backward_receive
lane11:B3:s14->s13,rank219:B3,backward_receive
lane11:B3:s15->s14,rank235:B3,backward_receive
lane11:B3:s2->s1,rank27:B3,backward_receive
lane11:B3:s3->s2,rank43:B3,backward_receive
lane11:B3:s4->s3,rank59:B3,backward_receive
lane11:B3:s5->s4,rank75:B3,backward_receive
lane11:B3:s6->s5,rank91:B3,backward_receive
lane11:B3:s7->s6,rank107:B3,backward_receive
lane11:B3:s8->s7,rank123:B3,backward_receive
lane11:B3:s9->s8,rank139:B3,backward_receive
lane11:F0:s0->s1,rank11:F1,blocking_forward_send
lane11:F0:s0->s1,rank27:F0,forward_receive
lane11:F0:s1->s2,rank27:F1,blocking_forward_send
lane11:F0:s1->s2,rank43:F0,forward_receive
lane11:F0:s10->s11,rank171:F1,blocking_forward_send
lane11:F0:s10->s11,rank187:F0,forward_receive
lane11:F0:s11->s12,rank187:F1,blocking_forward_send
lane11:F0:s11->s12,rank203:F0,forward_receive
lane11:F0:s12->s13,rank203:F1,blocking_forward_send
lane11:F0:s12->s13,rank219:F0,forward_receive
lane11:F0:s13->s14,rank219:F1,blocking_forward_send
lane11:F0:s13->s14,rank235:F0,forward_receive
lane11:F0:s14->s15,rank235:F1,blocking_forward_send
lane11:F0:s14->s15,rank251:F0,forward_receive
lane11:F0:s2->s3,rank43:F1,blocking_forward_send
lane11:F0:s2->s3,rank59:F0,forward_receive
lane11:F0:s3->s4,rank59:F1,blocking_forward_send
lane11:F0:s3->s4,rank75:F0,forward_receive
lane11:F0:s4->s5,rank75:F1,blocking_forward_send
lane11:F0:s4->s5,rank91:F0,forward_receive
lane11:F0:s5->s6,rank107:F0,forward_receive
lane11:F0:s5->s6,rank91:F1,blocking_forward_send
lane11:F0:s6->s7,rank107:F1,blocking_forward_send
lane11:F0:s6->s7,rank123:F0,forward_receive
lane11:F0:s7->s8,rank123:F1,blocking_forward_send
lane11:F0:s7->s8,rank139:F0,forward_receive
lane11:F0:s8->s9,rank139:F1,blocking_forward_send
lane11:F0:s8->s9,rank155:F0,forward_receive
lane11:F0:s9->s10,rank155:F1,blocking_forward_send
lane11:F0:s9->s10,rank171:F0,forward_receive
lane11:F1:s0->s1,rank11:F2,blocking_forward_send
lane11:F1:s0->s1,rank27:F1,forward_receive
lane11:F1:s1->s2,rank27:F2,blocking_forward_send
lane11:F1:s1->s2,rank43:F1,forward_receive
lane11:F1:s10->s11,rank171:F2,blocking_forward_send
lane11:F1:s10->s11,rank187:F1,forward_receive
lane11:F1:s11->s12,rank187:F2,blocking_forward_send
lane11:F1:s11->s12,rank203:F1,forward_receive
lane11:F1:s12->s13,rank203:F2,blocking_forward_send
lane11:F1:s12->s13,rank219:F1,forward_receive
lane11:F1:s13->s14,rank219:F2,blocking_forward_send
lane11:F1:s13->s14,rank235:F1,forward_receive
lane11:F1:s14->s15,rank235:B0,blocking_forward_send
lane11:F1:s14->s15,rank251:F1,forward_receive
lane11:F1:s2->s3,rank43:F2,blocking_forward_send
lane11:F1:s2->s3,rank59:F1,forward_receive
lane11:F1:s3->s4,rank59:F2,blocking_forward_send
lane11:F1:s3->s4,rank75:F1,forward_receive
lane11:F1:s4->s5,rank75:F2,blocking_forward_send
lane11:F1:s4->s5,rank91:F1,forward_receive
lane11:F1:s5->s6,rank107:F1,forward_receive
lane11:F1:s5->s6,rank91:F2,blocking_forward_send
lane11:F1:s6->s7,rank107:F2,blocking_forward_send
lane11:F1:s6->s7,rank123:F1,forward_receive
lane11:F1:s7->s8,rank123:F2,blocking_forward_send
lane11:F1:s7->s8,rank139:F1,forward_receive
lane11:F1:s8->s9,rank139:F2,blocking_forward_send
lane11:F1:s8->s9,rank155:F1,forward_receive
lane11:F1:s9->s10,rank155:F2,blocking_forward_send
lane11:F1:s9->s10,rank171:F1,forward_receive
lane11:F2:s0->s1,rank11:F3,blocking_forward_send
lane11:F2:s0->s1,rank27:F2,forward_receive
lane11:F2:s1->s2,rank27:F3,blocking_forward_send
lane11:F2:s1->s2,rank43:F2,forward_receive
lane11:F2:s10->s11,rank171:F3,blocking_forward_send
lane11:F2:s10->s11,rank187:F2,forward_receive
lane11:F2:s11->s12,rank187:F3,blocking_forward_send
lane11:F2:s11->s12,rank203:F2,forward_receive
lane11:F2:s12->s13,rank203:F3,blocking_forward_send
lane11:F2:s12->s13,rank219:F2,forward_receive
lane11:F2:s13->s14,rank219:B0,blocking_forward_send
lane11:F2:s13->s14,rank235:F2,forward_receive
lane11:F2:s14->s15,rank235:B1,blocking_forward_send
lane11:F2:s14->s15,rank251:F2,forward_receive
lane11:F2:s2->s3,rank43:F3,blocking_forward_send
lane11:F2:s2->s3,rank59:F2,forward_receive
lane11:F2:s3->s4,rank59:F3,blocking_forward_send
lane11:F2:s3->s4,rank75:F2,forward_receive
lane11:F2:s4->s5,rank75:F3,blocking_forward_send
lane11:F2:s4->s5,rank91:F2,forward_receive
lane11:F2:s5->s6,rank107:F2,forward_receive
lane11:F2:s5->s6,rank91:F3,blocking_forward_send
lane11:F2:s6->s7,rank107:F3,blocking_forward_send
lane11:F2:s6->s7,rank123:F2,forward_receive
lane11:F2:s7->s8,rank123:F3,blocking_forward_send
lane11:F2:s7->s8,rank139:F2,forward_receive
lane11:F2:s8->s9,rank139:F3,blocking_forward_send
lane11:F2:s8->s9,rank155:F2,forward_receive
lane11:F2:s9->s10,rank155:F3,blocking_forward_send
lane11:F2:s9->s10,rank171:F2,forward_receive
lane11:F3:s0->s1,rank11:B0,blocking_forward_send
lane11:F3:s0->s1,rank27:F3,forward_receive
lane11:F3:s1->s2,rank27:B0,blocking_forward_send
lane11:F3:s1->s2,rank43:F3,forward_receive
lane11:F3:s10->s11,rank171:B0,blocking_forward_send
lane11:F3:s10->s11,rank187:F3,forward_receive
lane11:F3:s11->s12,rank187:B0,blocking_forward_send
lane11:F3:s11->s12,rank203:F3,forward_receive
lane11:F3:s12->s13,rank203:B0,blocking_forward_send
lane11:F3:s12->s13,rank219:F3,forward_receive
lane11:F3:s13->s14,rank219:B1,blocking_forward_send
lane11:F3:s13->s14,rank235:F3,forward_receive
lane11:F3:s14->s15,rank235:B2,blocking_forward_send
lane11:F3:s14->s15,rank251:F3,forward_receive
lane11:F3:s2->s3,rank43:B0,blocking_forward_send
lane11:F3:s2->s3,rank59:F3,forward_receive
lane11:F3:s3->s4,rank59:B0,blocking_forward_send
lane11:F3:s3->s4,rank75:F3,forward_receive
lane11:F3:s4->s5,rank75:B0,blocking_forward_send
lane11:F3:s4->s5,rank91:F3,forward_receive
lane11:F3:s5->s6,rank107:F3,forward_receive
lane11:F3:s5->s6,rank91:B0,blocking_forward_send
lane11:F3:s6->s7,rank107:B0,blocking_forward_send
lane11:F3:s6->s7,rank123:F3,forward_receive
lane11:F3:s7->s8,rank123:B0,blocking_forward_send
lane11:F3:s7->s8,rank139:F3,forward_receive
lane11:F3:s8->s9,rank139:B0,blocking_forward_send
lane11:F3:s8->s9,rank155:F3,forward_receive
lane11:F3:s9->s10,rank155:B0,blocking_forward_send
lane11:F3:s9->s10,rank171:F3,forward_receive
lane12:B0:s1->s0,rank12:B0,backward_receive
lane12:B0:s1->s0,rank28:B1,blocking_backward_send
lane12:B0:s10->s9,rank156:B0,backward_receive
lane12:B0:s10->s9,rank172:B1,blocking_backward_send
lane12:B0:s11->s10,rank172:B0,backward_receive
lane12:B0:s11->s10,rank188:B1,blocking_backward_send
lane12:B0:s12->s11,rank188:B0,backward_receive
lane12:B0:s12->s11,rank204:B1,blocking_backward_send
lane12:B0:s13->s12,rank204:B0,backward_receive
lane12:B0:s13->s12,rank220:F3,blocking_backward_send
lane12:B0:s14->s13,rank220:B0,backward_receive
lane12:B0:s14->s13,rank236:F2,blocking_backward_send
lane12:B0:s15->s14,rank236:B0,backward_receive
lane12:B0:s15->s14,rank252:F1,blocking_backward_send
lane12:B0:s2->s1,rank28:B0,backward_receive
lane12:B0:s2->s1,rank44:B1,blocking_backward_send
lane12:B0:s3->s2,rank44:B0,backward_receive
lane12:B0:s3->s2,rank60:B1,blocking_backward_send
lane12:B0:s4->s3,rank60:B0,backward_receive
lane12:B0:s4->s3,rank76:B1,blocking_backward_send
lane12:B0:s5->s4,rank76:B0,backward_receive
lane12:B0:s5->s4,rank92:B1,blocking_backward_send
lane12:B0:s6->s5,rank108:B1,blocking_backward_send
lane12:B0:s6->s5,rank92:B0,backward_receive
lane12:B0:s7->s6,rank108:B0,backward_receive
lane12:B0:s7->s6,rank124:B1,blocking_backward_send
lane12:B0:s8->s7,rank124:B0,backward_receive
lane12:B0:s8->s7,rank140:B1,blocking_backward_send
lane12:B0:s9->s8,rank140:B0,backward_receive
lane12:B0:s9->s8,rank156:B1,blocking_backward_send
lane12:B1:s1->s0,rank12:B1,backward_receive
lane12:B1:s1->s0,rank28:B2,blocking_backward_send
lane12:B1:s10->s9,rank156:B1,backward_receive
lane12:B1:s10->s9,rank172:B2,blocking_backward_send
lane12:B1:s11->s10,rank172:B1,backward_receive
lane12:B1:s11->s10,rank188:B2,blocking_backward_send
lane12:B1:s12->s11,rank188:B1,backward_receive
lane12:B1:s12->s11,rank204:B2,blocking_backward_send
lane12:B1:s13->s12,rank204:B1,backward_receive
lane12:B1:s13->s12,rank220:B2,blocking_backward_send
lane12:B1:s14->s13,rank220:B1,backward_receive
lane12:B1:s14->s13,rank236:F3,blocking_backward_send
lane12:B1:s15->s14,rank236:B1,backward_receive
lane12:B1:s15->s14,rank252:F2,blocking_backward_send
lane12:B1:s2->s1,rank28:B1,backward_receive
lane12:B1:s2->s1,rank44:B2,blocking_backward_send
lane12:B1:s3->s2,rank44:B1,backward_receive
lane12:B1:s3->s2,rank60:B2,blocking_backward_send
lane12:B1:s4->s3,rank60:B1,backward_receive
lane12:B1:s4->s3,rank76:B2,blocking_backward_send
lane12:B1:s5->s4,rank76:B1,backward_receive
lane12:B1:s5->s4,rank92:B2,blocking_backward_send
lane12:B1:s6->s5,rank108:B2,blocking_backward_send
lane12:B1:s6->s5,rank92:B1,backward_receive
lane12:B1:s7->s6,rank108:B1,backward_receive
lane12:B1:s7->s6,rank124:B2,blocking_backward_send
lane12:B1:s8->s7,rank124:B1,backward_receive
lane12:B1:s8->s7,rank140:B2,blocking_backward_send
lane12:B1:s9->s8,rank140:B1,backward_receive
lane12:B1:s9->s8,rank156:B2,blocking_backward_send
lane12:B2:s1->s0,rank12:B2,backward_receive
lane12:B2:s1->s0,rank28:B3,blocking_backward_send
lane12:B2:s10->s9,rank156:B2,backward_receive
lane12:B2:s10->s9,rank172:B3,blocking_backward_send
lane12:B2:s11->s10,rank172:B2,backward_receive
lane12:B2:s11->s10,rank188:B3,blocking_backward_send
lane12:B2:s12->s11,rank188:B2,backward_receive
lane12:B2:s12->s11,rank204:B3,blocking_backward_send
lane12:B2:s13->s12,rank204:B2,backward_receive
lane12:B2:s13->s12,rank220:B3,blocking_backward_send
lane12:B2:s14->s13,rank220:B2,backward_receive
lane12:B2:s14->s13,rank236:B3,blocking_backward_send
lane12:B2:s15->s14,rank236:B2,backward_receive
lane12:B2:s15->s14,rank252:F3,blocking_backward_send
lane12:B2:s2->s1,rank28:B2,backward_receive
lane12:B2:s2->s1,rank44:B3,blocking_backward_send
lane12:B2:s3->s2,rank44:B2,backward_receive
lane12:B2:s3->s2,rank60:B3,blocking_backward_send
lane12:B2:s4->s3,rank60:B2,backward_receive
lane12:B2:s4->s3,rank76:B3,blocking_backward_send
lane12:B2:s5->s4,rank76:B2,backward_receive
lane12:B2:s5->s4,rank92:B3,blocking_backward_send
lane12:B2:s6->s5,rank108:B3,blocking_backward_send
lane12:B2:s6->s5,rank92:B2,backward_receive
lane12:B2:s7->s6,rank108:B2,backward_receive
lane12:B2:s7->s6,rank124:B3,blocking_backward_send
lane12:B2:s8->s7,rank124:B2,backward_receive
lane12:B2:s8->s7,rank140:B3,blocking_backward_send
lane12:B2:s9->s8,rank140:B2,backward_receive
lane12:B2:s9->s8,rank156:B3,blocking_backward_send
lane12:B3:s1->s0,rank12:B3,backward_receive
lane12:B3:s10->s9,rank156:B3,backward_receive
lane12:B3:s11->s10,rank172:B3,backward_receive
lane12:B3:s12->s11,rank188:B3,backward_receive
lane12:B3:s13->s12,rank204:B3,backward_receive
lane12:B3:s14->s13,rank220:B3,backward_receive
lane12:B3:s15->s14,rank236:B3,backward_receive
lane12:B3:s2->s1,rank28:B3,backward_receive
lane12:B3:s3->s2,rank44:B3,backward_receive
lane12:B3:s4->s3,rank60:B3,backward_receive
lane12:B3:s5->s4,rank76:B3,backward_receive
lane12:B3:s6->s5,rank92:B3,backward_receive
lane12:B3:s7->s6,rank108:B3,backward_receive
lane12:B3:s8->s7,rank124:B3,backward_receive
lane12:B3:s9->s8,rank140:B3,backward_receive
lane12:F0:s0->s1,rank12:F1,blocking_forward_send
lane12:F0:s0->s1,rank28:F0,forward_receive
lane12:F0:s1->s2,rank28:F1,blocking_forward_send
lane12:F0:s1->s2,rank44:F0,forward_receive
lane12:F0:s10->s11,rank172:F1,blocking_forward_send
lane12:F0:s10->s11,rank188:F0,forward_receive
lane12:F0:s11->s12,rank188:F1,blocking_forward_send
lane12:F0:s11->s12,rank204:F0,forward_receive
lane12:F0:s12->s13,rank204:F1,blocking_forward_send
lane12:F0:s12->s13,rank220:F0,forward_receive
lane12:F0:s13->s14,rank220:F1,blocking_forward_send
lane12:F0:s13->s14,rank236:F0,forward_receive
lane12:F0:s14->s15,rank236:F1,blocking_forward_send
lane12:F0:s14->s15,rank252:F0,forward_receive
lane12:F0:s2->s3,rank44:F1,blocking_forward_send
lane12:F0:s2->s3,rank60:F0,forward_receive
lane12:F0:s3->s4,rank60:F1,blocking_forward_send
lane12:F0:s3->s4,rank76:F0,forward_receive
lane12:F0:s4->s5,rank76:F1,blocking_forward_send
lane12:F0:s4->s5,rank92:F0,forward_receive
lane12:F0:s5->s6,rank108:F0,forward_receive
lane12:F0:s5->s6,rank92:F1,blocking_forward_send
lane12:F0:s6->s7,rank108:F1,blocking_forward_send
lane12:F0:s6->s7,rank124:F0,forward_receive
lane12:F0:s7->s8,rank124:F1,blocking_forward_send
lane12:F0:s7->s8,rank140:F0,forward_receive
lane12:F0:s8->s9,rank140:F1,blocking_forward_send
lane12:F0:s8->s9,rank156:F0,forward_receive
lane12:F0:s9->s10,rank156:F1,blocking_forward_send
lane12:F0:s9->s10,rank172:F0,forward_receive
lane12:F1:s0->s1,rank12:F2,blocking_forward_send
lane12:F1:s0->s1,rank28:F1,forward_receive
lane12:F1:s1->s2,rank28:F2,blocking_forward_send
lane12:F1:s1->s2,rank44:F1,forward_receive
lane12:F1:s10->s11,rank172:F2,blocking_forward_send
lane12:F1:s10->s11,rank188:F1,forward_receive
lane12:F1:s11->s12,rank188:F2,blocking_forward_send
lane12:F1:s11->s12,rank204:F1,forward_receive
lane12:F1:s12->s13,rank204:F2,blocking_forward_send
lane12:F1:s12->s13,rank220:F1,forward_receive
lane12:F1:s13->s14,rank220:F2,blocking_forward_send
lane12:F1:s13->s14,rank236:F1,forward_receive
lane12:F1:s14->s15,rank236:B0,blocking_forward_send
lane12:F1:s14->s15,rank252:F1,forward_receive
lane12:F1:s2->s3,rank44:F2,blocking_forward_send
lane12:F1:s2->s3,rank60:F1,forward_receive
lane12:F1:s3->s4,rank60:F2,blocking_forward_send
lane12:F1:s3->s4,rank76:F1,forward_receive
lane12:F1:s4->s5,rank76:F2,blocking_forward_send
lane12:F1:s4->s5,rank92:F1,forward_receive
lane12:F1:s5->s6,rank108:F1,forward_receive
lane12:F1:s5->s6,rank92:F2,blocking_forward_send
lane12:F1:s6->s7,rank108:F2,blocking_forward_send
lane12:F1:s6->s7,rank124:F1,forward_receive
lane12:F1:s7->s8,rank124:F2,blocking_forward_send
lane12:F1:s7->s8,rank140:F1,forward_receive
lane12:F1:s8->s9,rank140:F2,blocking_forward_send
lane12:F1:s8->s9,rank156:F1,forward_receive
lane12:F1:s9->s10,rank156:F2,blocking_forward_send
lane12:F1:s9->s10,rank172:F1,forward_receive
lane12:F2:s0->s1,rank12:F3,blocking_forward_send
lane12:F2:s0->s1,rank28:F2,forward_receive
lane12:F2:s1->s2,rank28:F3,blocking_forward_send
lane12:F2:s1->s2,rank44:F2,forward_receive
lane12:F2:s10->s11,rank172:F3,blocking_forward_send
lane12:F2:s10->s11,rank188:F2,forward_receive
lane12:F2:s11->s12,rank188:F3,blocking_forward_send
lane12:F2:s11->s12,rank204:F2,forward_receive
lane12:F2:s12->s13,rank204:F3,blocking_forward_send
lane12:F2:s12->s13,rank220:F2,forward_receive
lane12:F2:s13->s14,rank220:B0,blocking_forward_send
lane12:F2:s13->s14,rank236:F2,forward_receive
lane12:F2:s14->s15,rank236:B1,blocking_forward_send
lane12:F2:s14->s15,rank252:F2,forward_receive
lane12:F2:s2->s3,rank44:F3,blocking_forward_send
lane12:F2:s2->s3,rank60:F2,forward_receive
lane12:F2:s3->s4,rank60:F3,blocking_forward_send
lane12:F2:s3->s4,rank76:F2,forward_receive
lane12:F2:s4->s5,rank76:F3,blocking_forward_send
lane12:F2:s4->s5,rank92:F2,forward_receive
lane12:F2:s5->s6,rank108:F2,forward_receive
lane12:F2:s5->s6,rank92:F3,blocking_forward_send
lane12:F2:s6->s7,rank108:F3,blocking_forward_send
lane12:F2:s6->s7,rank124:F2,forward_receive
lane12:F2:s7->s8,rank124:F3,blocking_forward_send
lane12:F2:s7->s8,rank140:F2,forward_receive
lane12:F2:s8->s9,rank140:F3,blocking_forward_send
lane12:F2:s8->s9,rank156:F2,forward_receive
lane12:F2:s9->s10,rank156:F3,blocking_forward_send
lane12:F2:s9->s10,rank172:F2,forward_receive
lane12:F3:s0->s1,rank12:B0,blocking_forward_send
lane12:F3:s0->s1,rank28:F3,forward_receive
lane12:F3:s1->s2,rank28:B0,blocking_forward_send
lane12:F3:s1->s2,rank44:F3,forward_receive
lane12:F3:s10->s11,rank172:B0,blocking_forward_send
lane12:F3:s10->s11,rank188:F3,forward_receive
lane12:F3:s11->s12,rank188:B0,blocking_forward_send
lane12:F3:s11->s12,rank204:F3,forward_receive
lane12:F3:s12->s13,rank204:B0,blocking_forward_send
lane12:F3:s12->s13,rank220:F3,forward_receive
lane12:F3:s13->s14,rank220:B1,blocking_forward_send
lane12:F3:s13->s14,rank236:F3,forward_receive
lane12:F3:s14->s15,rank236:B2,blocking_forward_send
lane12:F3:s14->s15,rank252:F3,forward_receive
lane12:F3:s2->s3,rank44:B0,blocking_forward_send
lane12:F3:s2->s3,rank60:F3,forward_receive
lane12:F3:s3->s4,rank60:B0,blocking_forward_send
lane12:F3:s3->s4,rank76:F3,forward_receive
lane12:F3:s4->s5,rank76:B0,blocking_forward_send
lane12:F3:s4->s5,rank92:F3,forward_receive
lane12:F3:s5->s6,rank108:F3,forward_receive
lane12:F3:s5->s6,rank92:B0,blocking_forward_send
lane12:F3:s6->s7,rank108:B0,blocking_forward_send
lane12:F3:s6->s7,rank124:F3,forward_receive
lane12:F3:s7->s8,rank124:B0,blocking_forward_send
lane12:F3:s7->s8,rank140:F3,forward_receive
lane12:F3:s8->s9,rank140:B0,blocking_forward_send
lane12:F3:s8->s9,rank156:F3,forward_receive
lane12:F3:s9->s10,rank156:B0,blocking_forward_send
lane12:F3:s9->s10,rank172:F3,forward_receive
lane13:B0:s1->s0,rank13:B0,backward_receive
lane13:B0:s1->s0,rank29:B1,blocking_backward_send
lane13:B0:s10->s9,rank157:B0,backward_receive
lane13:B0:s10->s9,rank173:B1,blocking_backward_send
lane13:B0:s11->s10,rank173:B0,backward_receive
lane13:B0:s11->s10,rank189:B1,blocking_backward_send
lane13:B0:s12->s11,rank189:B0,backward_receive
lane13:B0:s12->s11,rank205:B1,blocking_backward_send
lane13:B0:s13->s12,rank205:B0,backward_receive
lane13:B0:s13->s12,rank221:F3,blocking_backward_send
lane13:B0:s14->s13,rank221:B0,backward_receive
lane13:B0:s14->s13,rank237:F2,blocking_backward_send
lane13:B0:s15->s14,rank237:B0,backward_receive
lane13:B0:s15->s14,rank253:F1,blocking_backward_send
lane13:B0:s2->s1,rank29:B0,backward_receive
lane13:B0:s2->s1,rank45:B1,blocking_backward_send
lane13:B0:s3->s2,rank45:B0,backward_receive
lane13:B0:s3->s2,rank61:B1,blocking_backward_send
lane13:B0:s4->s3,rank61:B0,backward_receive
lane13:B0:s4->s3,rank77:B1,blocking_backward_send
lane13:B0:s5->s4,rank77:B0,backward_receive
lane13:B0:s5->s4,rank93:B1,blocking_backward_send
lane13:B0:s6->s5,rank109:B1,blocking_backward_send
lane13:B0:s6->s5,rank93:B0,backward_receive
lane13:B0:s7->s6,rank109:B0,backward_receive
lane13:B0:s7->s6,rank125:B1,blocking_backward_send
lane13:B0:s8->s7,rank125:B0,backward_receive
lane13:B0:s8->s7,rank141:B1,blocking_backward_send
lane13:B0:s9->s8,rank141:B0,backward_receive
lane13:B0:s9->s8,rank157:B1,blocking_backward_send
lane13:B1:s1->s0,rank13:B1,backward_receive
lane13:B1:s1->s0,rank29:B2,blocking_backward_send
lane13:B1:s10->s9,rank157:B1,backward_receive
lane13:B1:s10->s9,rank173:B2,blocking_backward_send
lane13:B1:s11->s10,rank173:B1,backward_receive
lane13:B1:s11->s10,rank189:B2,blocking_backward_send
lane13:B1:s12->s11,rank189:B1,backward_receive
lane13:B1:s12->s11,rank205:B2,blocking_backward_send
lane13:B1:s13->s12,rank205:B1,backward_receive
lane13:B1:s13->s12,rank221:B2,blocking_backward_send
lane13:B1:s14->s13,rank221:B1,backward_receive
lane13:B1:s14->s13,rank237:F3,blocking_backward_send
lane13:B1:s15->s14,rank237:B1,backward_receive
lane13:B1:s15->s14,rank253:F2,blocking_backward_send
lane13:B1:s2->s1,rank29:B1,backward_receive
lane13:B1:s2->s1,rank45:B2,blocking_backward_send
lane13:B1:s3->s2,rank45:B1,backward_receive
lane13:B1:s3->s2,rank61:B2,blocking_backward_send
lane13:B1:s4->s3,rank61:B1,backward_receive
